id,organizattionName,category,postedBy,createdTime,message,likesCount,commentsCount,shareCount
129115403803409_812235715491371,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-28T15:12:37+0000,"Due to incessant rainfall accompanied by thunder storm 07 (seven) trees have been uprooted and dislodged. Consequently 07 (seven) Roads have been blocked disrupting the normal flow of traffic. The effected Roads are as follows:
   i) 25/1/1, Durga Road near Mandevilla Garden.
  ii) 8/2, Mandevilla Garden.
 iii) Southern Avenue, Southern Park.
 iv) Sukia Street, APC Road.
  v) Bidhan Sarani and Beadon Street.
 vi) Avay Guha and Bidhan Sarani.
vii) Lake view Road, Southern Avenue.",93,9,10
129115403803409_811704685544474,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-27T05:01:36+0000,Pl. find the uploaded action taken report on the basis of Facebook complaint.,0,1,2
129115403803409_811683355546607,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-27T03:21:17+0000,On 27th April 2015 at about 16.30 hrs a rally from Hazra crossing to Woodburn park and along SPM Road - ATM Road - Elgin Road via Netaji Bhavan. Expected strength - 100.,11,0,
129115403803409_811682318880044,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-27T03:17:11+0000,"On 27th April 2015 at about 15.00 hrs a rally followed by procession from ‘Y’ Road, Esplanade to State Election Commission Office, 18, Rowdon Street, Kolkata-17. Expected strength - 1200/1500.",23,0,
129115403803409_811529888895287,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-26T17:29:30+0000,"The Kolkata Police salutes the people of Kolkata for their patience and cooperation exhibited at Eden Gardens today. 
   The much awaited match bw KKR and RR was scheduled to begin at 4 pm. To the utter dismay of IPL fans, it started raining heavily since afternoon dampening the prospect of the match. But the rains did not dampen the spirits of Calcuttans who braved the showers and came to fill in the galleries of Edens.
When the rains stopped, the ground staff put in all the efforts to dry the water logged ground. In spite of their strenuous efforts the match was called off at about 7 pm by the inspecting umpires as the ground was not play worthy.
    All the while the spectators were waiting anxiously for the match to begin. Though they were disappointed at the cancellation of the match, they dispersed peacefully. This made the task of Kolkata Police much easier. 
      While the Kolkata Police shares the disappointment with the spectators, it is enthused by its responsible and orderly conduct. 
   Kolkata Police thanks the people for their cooperation and looks forward to serve them better.",248,10,14
129115403803409_811372658911010,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-26T10:15:10+0000,J.L. Nehru Road (Dorina crossing to R.R.Avenue both bound  )and Park Street flyover traffic closed. Please avail Mayo Road.,48,8,10
129115403803409_810905955624347,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-25T05:06:52+0000,"Parking arrangements have been provided at the following places for IPL Cricket Matches,2015.",13,5,3
129115403803409_810446689003607,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-24T03:34:43+0000,"On 24th April 2015 at about 16.00 hrs a Rally followed by Meeting at ''Sahid Minar Maidan.'' 
Earlier procession from:-
(i) Howrah Railway Station Complex. 
(ii) Sealdah Railway Station Complex. 
(iii) R.S.M. Square.
(iv) Hazra More.
(v) Moulali crossing.
(vi) Babughat
(vii) Exide More
(viii) Shyambazar 5-point crossing. Expected strength - 8000/10000.",23,1,1
129115403803409_810129645701978,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:11:54+0000,"@ Abhishek Roy..... ref- F/B- 186 dt.- 20.03.15. Consequent to your complaint it transpires from database record that the said vehicle bearing no. WB25C9065 is a HGV , hence we shall be constrained to take further action. Regards.",7,0,
129115403803409_810128875702055,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:07:14+0000,"@ Arun Gangh .............. as per your Facebook complaint ref. memo no. F/B- 218 dt. 30.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04B 3380) has been prosecuted vide case no. pgTX00214/15. Regards.",7,0,1
129115403803409_810128522368757,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:05:52+0000,"@ Amlan Dey .............. as per your Facebook complaint ref. memo no. F/B- 207 dt. 26.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB19G 2108) has been prosecuted vide case no. pgTX00213/15. Regards.",10,1,1
129115403803409_810128279035448,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:04:43+0000,"@ Chesta In .............. as per your Facebook complaint ref. memo no. F/B- 206 dt. 25.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04C 0945) has been prosecuted vide case no. pgTX00212/15. Regards.",14,0,1
129115403803409_810128005702142,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:02:47+0000,"@ Bappaditya Paul .............. as per your Facebook complaint ref. memo no. F/B- 205 dt. 25.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F 0983) has been prosecuted vide case no. pgTX00211/15. Regards.",13,0,1
129115403803409_810127799035496,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T07:00:58+0000,"@ Adnan Ahmad .............. as per your Facebook complaint ref. memo no. F/B- 204 dt. 25.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04D 1574) has been prosecuted vide case no. pgTX00210/15. Regards.",15,1,2
129115403803409_810127559035520,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:59:16+0000,"@ Dipanjan Chatterjee .............. as per your Facebook complaint ref. memo no. F/B- 203 dt. 24.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi's (WB04F5324 & WB04D 4562) have been prosecuted vide case no's. pgTX00208/15 & pgTX00209/15. Regards.",5,0,1
129115403803409_810126815702261,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:53:36+0000,"@ Arnab Majumder.............. as per your Facebook complaint ref. memo no. F/B- 201 dt. 24.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04C 1962) has been prosecuted vide case no. pgTX00207/15. Regards.",7,1,
129115403803409_810126472368962,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:52:18+0000,"@ Sudip Das .............. as per your Facebook complaint ref. memo no. F/B- 38(M) dt. 23.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E 7889) has been prosecuted vide case no. pgTX00206/15. Regards.",7,0,
129115403803409_810126292368980,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:51:12+0000,"@ Vatsal Chiriman .............. as per your Facebook complaint ref. memo no. F/B- 200 dt. 23.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F5848) has been prosecuted vide case no. pgTX00205/15. Regards.",3,0,
129115403803409_810126029035673,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:49:31+0000,"@ Sarbojit Das .............. as per your Facebook complaint ref. memo no. F/B- 195 dt. 22.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F 1037) has been prosecuted vide case no. pgTX00204/15. Regards.",3,0,
129115403803409_810125829035693,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:48:09+0000,"@ Adil Rashid .............. as per your Facebook complaint ref. memo no. F/B- 192 dt. 21.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F 8832) has been prosecuted vide case no. pgTX00203/15. Regards.",6,1,
129115403803409_810125635702379,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:46:48+0000,"@ Manoj Jhawar .............. as per your Facebook complaint ref. memo no. F/B- 187 dt. 20.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E 4581) has been prosecuted vide case no. pgTX00202/15. Regards.",6,1,
129115403803409_810125349035741,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:44:31+0000,"@ Amrita Agarwal .............. as per your Facebook complaint ref. memo no. F/B- 185 dt. 20.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04C6797) has been prosecuted vide case no. pgTX00201/15. Regards.",5,0,
129115403803409_810125012369108,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:42:56+0000,"@ Banaja Banerjee .............. as per your Facebook complaint ref. memo no. F/B- 183 dt. 19.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E2346) has been prosecuted vide case no. pgTX00200/15. Regards.",5,0,
129115403803409_810124425702500,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:39:29+0000,"@ K Sivadasan Nair .............. as per your Facebook complaint ref. memo no. F/B- 181 dt. 18.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi's (WB-04F-0985 and WB-04B-3748 ) have been prosecuted vide case no's. pgTX00198/15 & pgTX00199/15. Regards.",5,0,
129115403803409_810123945702548,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:36:37+0000,"@ DrDevendra Pandey .............. as per your Facebook complaint ref. memo no. F/B- 176 dt. 18.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi's (WB04D8044, WB04E3745, WB04D1477, WB04D9756, WB04E6847, WB04C7157 & WB19B0110) have been prosecuted vide case no's. pgTX00192/15, pgTX00192/15, pgTX00193/15, pgLC00004/15, pgTX00194/15, pgTX00195/15, pgTX00196/15 & pgTX00197/15. Regards.",4,0,
129115403803409_810122839035992,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:28:47+0000,"@ Surajit Biswas .............. as per your Facebook complaint ref. memo no. F/B- 180 dt. 18.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB25F 3919) has been prosecuted vide case no. pgTX00191/15. Regards.",11,0,
129115403803409_810122602369349,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:27:27+0000,"@ Tamali Ghosh .............. as per your Facebook complaint ref. memo no. F/B- 178 dt. 18.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E 7139) has been prosecuted vide case no. pgTX00190/15. Regards.",6,0,
129115403803409_810122332369376,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:25:47+0000,"@ Souvik Gupta .............. as per your Facebook complaint ref. memo no. F/B- 173 dt. 17.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04G 2117) has been prosecuted vide case no. pgTX00189/15. Regards.",5,0,
129115403803409_810122135702729,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:24:34+0000,"@ Indraneel Dutta .............. as per your Facebook complaint ref. memo no. F/B- 31(M) dt. 03.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04G1837) has been prosecuted vide case no. pgTX00188/15. Regards.",7,0,
129115403803409_810121949036081,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:22:59+0000,"@ Vikash Goyal .............. as per your Facebook complaint ref. memo no. F/B- 30(M) dt. 01.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E 6514) has been prosecuted vide case no. pgTX00171/15. Regards.",12,2,1
129115403803409_810121739036102,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:21:37+0000,"@ Pratik Prasad............. as per your Facebook complaint ref. memo no. F/B- 156 dt. 07.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F 9227) has been prosecuted vide case no. pgTX00170/15. Regards.",3,0,
129115403803409_810121489036127,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-23T06:20:00+0000,"@ Devjeet Mullick .............. as per your Facebook complaint ref. memo no. F/B- 152 dt. 04.03.15 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04E 4035) has been prosecuted vide case no. pgTX00169/15. Regards.",9,1,
129115403803409_809360235778919,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-21T14:23:41+0000,"@ Rohit Bhutoria.........as per your Facebook complaint ref. memo no. F/B-241 dt. 06.04.15. & Traffic complaint card number TCR-107 reg. taxi refusal, this is to inform you that the driver of the Taxi (WB04F 9192) has been prosecuted vide case no. pgTX00187/15. Regards.",34,5,2
129115403803409_809197392461870,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-21T03:37:55+0000,On 21st April 2015 at about 15.00 hrs a rally followed by procession from Raja Subodh Mullick Square towards Lalbazar along N.C. Street - B. B. Ganguly Street. Expected strength - 500/700.,17,0,1
129115403803409_808836619164614,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-20T12:01:59+0000,At present Bentinck Street is closed due to political demonstration. Regards.,24,4,
129115403803409_808757145839228,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-20T05:30:50+0000,Pl. find the uploaded action taken report on the basis of Facebook complaint.,0,0,
129115403803409_808730722508537,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-20T04:17:03+0000,On 20th April 2015 at about 17.00/17.30 hrs a meeting at RR Avenue. Earlier procession from i) Bengal Chamber of Commerce via Indian Exchange Place - R. Sarani - Bentinck Street - JL Nehru Road - Dorina crossing. ii) Jeevan Deep Building via Middleton Street - JL Nehru Road - Dorina crossing. Expected strength- 1200/1500.,14,2,2
129115403803409_808730422508567,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-20T04:15:36+0000,"On 20th April 2015 at about 16.30 hrs a rally followed by Lalbazar Abhijan.
At 14.00 hrs assembling point at RR Avenue - Girish Chandra Avenue & Bentinck Street crossing. Expected strength - 2000/2200.",11,0,2
129115403803409_808730012508608,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-20T04:13:18+0000,"On 20th April 2015 at about 15.00 hrs a procession/meeting at ''Y'' Road, earlier procession from 12, RN Mukherjee Road - Bentinck Street - JL Nehru Road & Dorina crossing. Expected strength - 800/1200.",7,0,1
129115403803409_807981825916760,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-18T10:07:58+0000,"@  Mukund Gupta......Ref:- F/B-179 dated 18.03.15, this is to inform you that as per your E-mail complaint against taxi (WB 19C 3777) regarding defective meter It has already been forwarded to concerned PVD. Please take note of the fact that KTP does not have any provision to check the meter of any taxi, RTA / PVD is the authority to do it. Meter of taxies are certified by the concerned RTA s / PVD. You are requested to lodge your complaint to concern PVD through https://www.facebook.com/pvd.kolkata next time . Regards .",6,0,
129115403803409_807981125916830,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-18T10:04:00+0000,"@  Mad Madu......Ref:- F/B-250 dated 09.04.15, this is to inform you that as per your E-mail complaint against taxi (WB 19B 1371) regarding  defective  meter It has already been forwarded to concerned PVD. Please take note of the fact that KTP does not have any provision to check the meter of any taxi, RTA / PVD is the authority to do it. Meter of taxies are certified by the concerned RTA s / PVD. You are requested to lodge your complaint to concern PVD through  https://www.facebook.com/pvd.kolkata next time . Regards .",11,0,
129115403803409_807218215993121,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-16T15:27:49+0000,"T R A F F I C     R E G U L A T I O N S
-------------------------------------------------------------------

Where as it is necessary in the interest of public safety and convenience in connection with the Municipal General Election for Kolkata Municipal Corporation, 2015, I, Surajit Kar Purkayastha, Commissioner of Police, Kolkata, in exercise of powers vested in me under Section 115, 117, 122 and 126 of M V Act, 1988 and Section 62, 62(1b) of Calcutta Police Act. / 39, 39(1b) of Calcutta Suburban Police Act read with Rule No. 85, 86, 87, 88 and 93 of Rules for the Regulation of Traffic in Kolkata and its suburbs and under sub-section(1) of Section 4 of the West Bengal Traffic Regulations Act, 1965 (W B Act XV of 1965) read with Govt. of West Bengal Home (Transport) Department Order No. 7605-WT, dated the 20th July, 1965 and Govt. of West Bengal Transport Department Notification No. 3363-WT/3M-34/99, dated the 29th April, 1999, do hereby order that movement of vehicles shall be regulated in the following manner notwithstanding any other orders in force on 17.04.2015, 18.04.2015 and 28.04.2015.

A) Movement of all types of Goods Vehicles, except those connected with Election process, shall be restricted to ply within the city of Kolkata in between 05.00 hours and 20.00 hours on 18.04.2015.

B)    Movement of all types of vehicles including election vehicles will be regulated in the following manner as and when considered necessary by the traffic police on duty on 17.04.2015, 18.04.2015 and 28.04.2015.

i) West bound vehicles (Small vehicle) of Auckland Road (except vehicles of High Court and Election Commission) will be diverted further north from AIR along Govt. Place (West) and buses will be diverted further west from C R Das’s Statue along Kingsway. East bound small vehicles of Auckland Road will be diverted further north along Strand Road from Auckland Road crossing and east bound buses will be diverted via Kingsway.

ii) East bound vehicles along Judges Court Road will be diverted through South and North along Alipore Road from Alipore Road, Judges Court Road, if required.

iii) West bound vehicles along Judges Court Road will be diverted towards North along Baker Road from Gopal Nagar crossing after making Baker Road both way as and when considered necessary.

iv) Election vehicles for Hastings House will enter from Alipore Road and exit through Judges Court Road.

v) If required, Hastings Park Road will be closed for vehicular traffic, except property line vehicles.

vi) West bound traffic (small vehicle) along Hazra Road and Judges Court Road will be diverted towards South, Rakhal Das Auddy Road as and when considered necessary.

vii) Beltola Road will be closed for vehicular traffic from Sarat Bose Road towards east. 

viii) Paddamapukur Road will remain One Way from West to East from Sarat Bose Road as and when considered necessary.

ix) Love Lock Place will remain One Way from East to West from Ballygunge Circular Road to Beltala Road.

x) Palit Street will remain One Way from West to East.

xi) Ritchi Road will remain One Way from North to South.

xii) West bound vehicles of Ballygunge Circular Road may be restricted from Ballygunge Phari.

xiii) Paddamapukur Road will remain one way from West to East in between Ballygunge Circular Road and Ballygunge Govt. School and no vehicle will be allowed to enter Beltala Road from Sarat Bose Road crossing towards east and from Puddapukur Road towards west as and when considered necessary.

xiv) North bound vehicles along Ritchi Road may be closed from Palit Street crossing as and when considered necessary.

xv) West bound vehicles of Ballygunge Circular Road may be closed from Ashutosh Chowdhury Avenue crossing or Gurusaday Dutta Road crossing as and when considered necessary.

xvi) North bound vehicles of D H Road may be diverted from the crossing of Ekbalpore Road towards Strandel Road and South bound vehicles of D H Road may be diverted from Hastings crossing as and when considered necessary.

xvii) Judges Court Road will remain close to vehicular traffic from Gopal Nagar More to Alipore Road crossing on the Counting day (28.04.2015).

xviii) Election vehicles (Buses) will be parked on B T Road western side from opp. Birla Institute of Technology upto Main Gate of Rabindra Bharati University, single line parallel to the kerb.

xix) Election vehicles (Mini Buses) will be parked on B T Road western side from Main Gate of Rabindra Bharati University towards north, single line parallel to the kerb.

xx) Rajdanga Main Road may be made One Way from west to east.

C) Vehicular traffic on the following roads/streets may be diverted/regulated as and when considered necessary by the traffic police on duty on 17.04.2015, 18.04.2015 and 28.04.2015.

i) Near 56, B.T. Road
ii) Near Hastings House on Judges Court Road.
iii) 38/2, Beltala Road.
iv) Belvedere Road
v) Hastings Park Road
vi) Judges Court Road between Alipore Road and Kalighat Bridge.
vii) Ballygunge Circular Road
viii) Lovelock Place
ix) D H Road.
x) APC Roy Road.
xi) Lenin Sarani.
xii) Jodhpur Park 1st Lane and 2nd Lane.

D)    No vehicle, except those connected with elections, will be allowed to park on the following roads as and when considered necessary by the traffic police on duty on 17.04.2015, 18.04.2015 and 28.04.2015.

i) Near 56, B.T. Road
ii) Near Hastings House on Judges Court Road
iii) 38/2, Beltala Road
iv) Belvedere Road
v) Hastings Park Road
vi) In case of inclement weather only, election vehicles will be allowed to park in single line along northern side of Judges Court Road and eastern side of Hastings Park Road.
vii) Lovelock Place (Both sides)
viii) Ballygunge Circular Road from AAEI to Ballygunge Phari (Both sides).
ix) Puddapukur Road from Sarat Bose Road to Ballygunge Circular Road (Both sides).
x) Beltola Road from Puddapukur Road to Sarat Bose Road (Both sides).
xi) Sarat Bose Road (western side) from Puddapukur Road to Beltola Road.
xii) D H Road.
xiii) Both side of the road from the crossing of Rash Behari Connector and Shanti Pally up to Delhi Public School (Ruby Park), eastern side of Gitanjali Stadium.
xiv) Both side of the road from the crossing of Rash Behari Connector and Rajdanga Main Road, western side of Gitanjali Stadium.
xv) Judges Court Road from Alipore Road and Baker Road crossing.
xvi) Strand Road western side opp. C & D Gate, Ganga Sagar Mela Complex and Band Stand.
xvii) Ballygunge Circular Road, western side from Love Lock Place to Puddapukur Road and the southern side of Ballygunge Circular Road from Ballygunge Science College to St. Lawrence School in single line.
xviii) Love Lock Place eastern side, Sarat Bose Road western side from Beltola Road to Puddapukur, on Earl Street, Balmiki Street around Maddox Square
xix) Chakraborty Para Road northern side, end of Gitanjali Stadium crossing.

E) No vehicles, except election vehicles will be allowed to park near the vicinity of any Counting Centre on 28.04.2015.

F)       If required, movement of Tram Cars along Judges Court Road may be suspended and / or restricted from 08.00 hrs. on 17.04.2015, from 18.00 hrs on 18.04.2015 and from 06.30 hrs on 28.04.2015.

H)        Vehicular traffic may also be diverted from any of the major / minor / arterial roads and feeder roads by the traffic police on duty as and when considered necessary on those days in public interest.

                                                   -*-*-*-*-*-*-",37,6,24
129115403803409_807063672675242,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-16T03:33:50+0000,"On 16th April 2015 at 12.00hrs a procession from Sulekha More up to Gopal Nagar More via Golpark. Expected strength:- 12,000/15,000.",17,0,1
129115403803409_807063289341947,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-16T03:31:35+0000,"Different Political Parties will organize meeting/procession at different times & places in the city in connection with KMC Election,2015. Regards.",22,0,
129115403803409_806294602752149,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-14T03:27:25+0000,"On 14.04.15. at about 14.30hrs a procession will be taken out from Shyambazar 5 Point and it will proceed towards Ramlila Maidan, expected strength 1000. Regards.",13,1,1
129115403803409_806293836085559,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-14T03:24:33+0000,"On 14.04.15. at about 14.30hrs a procession will be taken out from Bharat Sabha Hall on B.B. Ganguly Street and it will proceed towards I.N.A. Memorial (Maidan PS) via-  B.B. Ganguly Street -Central Ave-J.L. Nehru Rd.-Dorina Crossing-New Road-Mayo Rd.,expected strength 350/400. Regards.",14,0,
129115403803409_806290946085848,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-14T03:14:12+0000,"On 14.04.15. at about 13.00hrs a procession will be taken out from the base of the statue of Dr. B.R. Ambedkar on Red Rd.  and it will proceed towards Bharat Sabha Hall,via :- 62,B.B. Ganguly Street Duffrin Road-New Road-Dorina Crossing-J.L. Nehru Rd.-Central Ave.,expected strength 250-300. Regards.",11,0,
129115403803409_806289179419358,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-14T03:07:38+0000,"On 14.04.15. at about 09.00hrs a procession will be taken out from R.R.Ave. and it will proceed towards Ambedkar Statue via- R.R.Ave.-Netaji Statue-Red Road,expected strength 120/150. Regards.",12,0,2
129115403803409_805828239465452,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-13T04:51:34+0000,Pl. find the uploaded action taken report on the basis of Facebook complaint.,4,1,1
129115403803409_805806809467595,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-13T03:32:50+0000,"Different Political Parties will organize meeting/procession at different times & places in the city in connection with KMC Election,2015. Regards.",15,1,1
129115403803409_805806302800979,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-13T03:31:25+0000,On 13th April 2015 at 17.00hrs a meeting near Jadubabur Bazar ( at the crossing of Ganga Prasad Mukherjee Road & Paddapukur Road). Expected strength:- 10000/12000.,11,1,
129115403803409_805805122801097,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-13T03:26:07+0000,"On 13th April 2015 at 10.00hrs a procession from R.M.S.Square to 18,Rabindra Sarani via N.C.Street > R.A.Kidwai Road > S.N.Banerjee Road > Dorina crossing > J.L.Nehru Road > K.C.Das crossing > Bentinck Street > Rabindra Sarani. Expected strength:- 250/300.",12,0,2
129115403803409_804494222932187,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-10T03:24:02+0000,"Different Political Parties will organize meeting/procession at different times & places in the city in connection with KMC Election,2015. Regards.",10,4,
129115403803409_804493996265543,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-10T03:23:13+0000,"On 10th April 2015 at 16.00hrs a rally / procession from Raja Subodh Mallick Square to Sovabazar crossing via N.C.Street > College Street > Bidhan Sarani (Hatibagan). Expected strength:- 400/500.

.",12,0,2
129115403803409_804493196265623,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-10T03:19:32+0000,"On 10th April 2015 at 15.00hrs a meeting at Cotton Street & Kalakar Street crossing, near Satyanarayan Park. Expected strength:- 8000/10000.",11,0,
129115403803409_804490406265902,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-10T03:15:02+0000,On 10th April 2015 at 12.30hrs to 13.30hrs Jumma Prayer will be held at different Mosques in the city.,13,0,
129115403803409_804057522975857,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-09T03:26:34+0000,"Different Political Parties will organize meeting/procession at different times & places in the city in connection with KMC Election,2015. Regards.",18,0,1
129115403803409_804056066309336,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-09T03:21:42+0000,"On 09.0415. at bout 15.00hrs Election Campaign will be held at Vidhyasagar Statue on College Street, expected strength 300/400. Regards.",11,0,
129115403803409_803778289670447,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-08T10:21:07+0000,"Political procession from Moulali crossing to Gandhi Statue, Myo Road. Avoid AJC Bose Road, APC Road, SN Banerjee Road. May avail Bidhan Sarani, JM Avenue, CR Avenue. South bound vehicles diverted through Vevekananda Road from Maniktala crossing on APC Road. North bound diverted to Eliot Road, Mallick Bazar.",15,0,2
129115403803409_803715926343350,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-08T04:41:33+0000,Bus service in connection with the IPL Cricket Match-2015.,39,8,16
129115403803409_803692849678991,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-08T03:05:13+0000,"On 08.04.15/ at about 15.30hrs a procession will be taken out from Moulali Crossing and it will  proceed towards Gandhi Statue, expected strength 10000. Regards.",17,0,1
129115403803409_803394906375452,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-07T11:41:40+0000,"Due to procession from Mahajati Sadan to R.R.Avenue, please avail A.P.C.Road / Bidhan Sarani.",8,0,2
129115403803409_803312366383706,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-07T04:25:31+0000,"You can collect the car parking stickers from local Traffic Guards subject to availability show the ticket and R/C Book of your Car, during office hours.",10,2,
129115403803409_803300976384845,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-07T03:31:59+0000,On 7th April 2015 at about 19.00 hrs ''INAUGURAL PROGRAMME OF IPL - 2015'' will be held at Vivekananda Yuba Bharati Krirangan (Saltlake Stadium).,27,1,
129115403803409_803300013051608,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-07T03:27:44+0000,On 7th April 2015 at about 15.30 hrs a procession from Mahajati Sadan to Rani Rashmoni Avenue Via C.R. Avenue – J.L. Nehru Road – Dorina crossing. Expected strength - 8000/10000.,10,2,
129115403803409_803297226385220,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-07T03:23:45+0000,On 7th April 2015 at about 10.00 hrs a rally/meeting/demonstration at RR Avenue. Expected strength - 200/300.,15,0,
